Operation, Load Factor, Time, Resize Count
insert,0.0785293,600,0
insert,0.0786292,600,0
insert,0.0787291,500,0
insert,0.0788291,600,0
insert,0.078929,600,0
insert,0.0790289,500,0
insert,0.0791288,600,0
insert,0.0792287,500,0
insert,0.0793286,600,0
insert,0.0794285,600,0
insert,0.0795284,500,0
insert,0.0796283,500,0
insert,0.0797282,600,0
insert,0.0798282,600,0
insert,0.0799281,500,0
insert,0.080028,900,0
insert,0.0801279,500,0
insert,0.0802278,500,0
insert,0.0803277,600,0
insert,0.0804276,600,0
insert,0.0805275,700,0
insert,0.0806274,700,0
insert,0.0807273,600,0
insert,0.0808273,500,0
insert,0.0809272,700,0
insert,0.0810271,700,0
insert,0.081127,500,0
insert,0.0812269,500,0
insert,0.0813268,600,0
insert,0.0814267,600,0
insert,0.0815266,500,0
insert,0.0816265,600,0
insert,0.0817264,600,0
insert,0.0818264,600,0
insert,0.0819263,500,0
insert,0.0820262,500,0
insert,0.0821261,600,0
insert,0.082226,700,0
insert,0.0823259,600,0
insert,0.0824258,600,0
insert,0.0825257,600,0
insert,0.0826256,500,0
insert,0.0827255,500,0
insert,0.0828255,600,0
insert,0.0829254,500,0
insert,0.0830253,800,0
insert,0.0831252,700,0
insert,0.0832251,700,0
insert,0.083325,800,0
insert,0.0834249,900,0
insert,0.0835248,600,0
insert,0.0836247,700,0
insert,0.0837246,600,0
insert,0.0838246,700,0
insert,0.0839245,700,0
insert,0.0840244,500,0
insert,0.0841243,600,0
insert,0.0842242,600,0
insert,0.0843241,800,0
insert,0.084424,600,0
insert,0.0845239,600,0
insert,0.0846238,600,0
insert,0.0847237,600,0
insert,0.0848237,500,0
insert,0.0849236,500,0
insert,0.0850235,600,0
insert,0.0851234,700,0
insert,0.0852233,700,0
insert,0.0853232,600,0
insert,0.0854231,600,0
insert,0.085523,600,0
insert,0.0856229,700,0
insert,0.0857228,700,0
insert,0.0858228,600,0
insert,0.0859227,600,0
insert,0.0860226,600,0
insert,0.0861225,600,0
insert,0.0862224,700,0
insert,0.0863223,600,0
insert,0.0864222,500,0
insert,0.0865221,500,0
insert,0.086622,500,0
insert,0.086722,600,0
insert,0.0868219,600,0
insert,0.0869218,600,0
insert,0.0870217,500,0
insert,0.0871216,600,0
insert,0.0872215,600,0
insert,0.0873214,600,0
insert,0.0874213,600,0
insert,0.0875212,500,0
insert,0.0876211,500,0
insert,0.0877211,500,0
insert,0.087821,600,0
insert,0.0879209,600,0
insert,0.0880208,600,0
insert,0.0881207,1100,0
insert,0.0882206,1800,0
insert,0.0883205,500,0
insert,0.0884204,600,0
insert,0.0885203,600,0
insert,0.0886202,600,0
insert,0.0887202,600,0
insert,0.0888201,600,0
insert,0.08892,700,0
insert,0.0890199,900,0
insert,0.0891198,600,0
insert,0.0892197,1300,0
insert,0.0893196,1300,0
insert,0.0894195,1000,0
insert,0.0895194,1000,0
insert,0.0896193,600,0
insert,0.0897193,600,0
insert,0.0898192,500,0
insert,0.0899191,500,0
insert,0.090019,600,0
insert,0.0901189,600,0
insert,0.0902188,700,0
insert,0.0903187,600,0
insert,0.0904186,500,0
insert,0.0905185,600,0
insert,0.0906184,700,0
insert,0.0907184,600,0
insert,0.0908183,500,0
insert,0.0909182,700,0
insert,0.0910181,700,0
insert,0.091118,700,0
insert,0.0912179,600,0
insert,0.0913178,600,0
insert,0.0914177,600,0
insert,0.0915176,700,0
insert,0.0916175,600,0
insert,0.0917175,1200,0
insert,0.0918174,1000,0
insert,0.0919173,800,0
insert,0.0920172,700,0
insert,0.0921171,800,0
insert,0.092217,800,0
insert,0.0923169,800,0
insert,0.0924168,600,0
insert,0.0925167,800,0
insert,0.0926166,600,0
insert,0.0927166,500,0
insert,0.0928165,600,0
insert,0.0929164,500,0
insert,0.0930163,600,0
insert,0.0931162,500,0
insert,0.0932161,600,0
insert,0.093316,600,0
insert,0.0934159,500,0
insert,0.0935158,600,0
insert,0.0936157,600,0
insert,0.0937157,900,0
